rule,ticker,entry,exit,hold_days,return_pct,baseline_pct,excess_pct,max_drawdown_pct
volume_decay,BE,2025-08-21,2025-12-08,75,149.3642568582008,47.71442804365626,101.64982881454453,-36.79145820740036
volume_decay,BE,2025-09-05,2025-12-08,65,95.88225252026028,33.13092821511111,62.75132430514917,-36.79145820740036
volume_decay,BE,2025-09-19,2025-12-08,55,31.626045583229168,13.58491754993199,18.041128033297177,-36.79145820740036
volume_decay,BE,2025-10-07,2025-12-08,43,29.897750507621602,8.177930131254268,21.719820376367334,-36.79145820740036
volume_decay,BE,2025-10-21,2025-12-08,33,7.099064818059997,4.456907750941082,2.642157067118915,-36.79145820740036
volume_decay,BE,2025-11-04,2025-12-08,23,-13.374662323183395,-0.7632403478271805,-12.611421975356215,-36.36235377039154
volume_decay,ATKR,2026-05-05,2026-06-09,24,6.217247271809856,12.141699975163727,-5.924452703353871,-6.228783327806875
volume_decay,GNRC,2025-08-13,2025-08-27,10,-7.818585227085528,1.7597237344942198,-9.578308961579749,-7.818585227085528
volume_decay,CRWV,2025-10-03,2025-10-24,15,-1.6618371881805372,8.086453864546375,-9.748291052726913,-15.061505993831004
volume_decay,NBIS,2025-09-23,2025-12-01,48,-7.096476168192611,8.641794090983286,-15.738270259175897,-38.535362461555934
volume_decay,NBIS,2025-10-07,2025-12-01,38,-14.910786641804908,4.424954345273067,-19.335740987077973,-38.535362461555934
volume_decay,NBIS,2026-05-28,2026-07-16,33,-24.109743283712493,-13.070237063261095,-11.039506220451397,-40.08510837151801
volume_decay,IREN,2023-12-13,2024-01-26,29,-26.252158738185106,9.91551052419985,-36.167669262384955,-58.15899765242503
volume_decay,IREN,2023-12-28,2024-01-26,19,-50.0,-1.1545662598148212,-48.84543374018518,-53.16159229663426
volume_decay,IREN,2024-06-10,2024-07-30,34,-9.020371167068841,-1.0423065760964225,-7.978064590972418,-37.59148182907758
volume_decay,IREN,2024-06-25,2024-07-30,24,-27.790606006812123,-5.953555774352531,-21.837050232459593,-37.59148182907758
volume_decay,IREN,2025-07-01,2025-08-08,27,21.14249059412847,14.152432854210417,6.990057739918054,-18.904687708569178
volume_decay,IREN,2025-07-16,2025-08-08,17,6.585796257475551,9.563084588591247,-2.9772883311156964,-18.904687708569178
volume_decay,IREN,2025-09-15,2025-11-21,49,13.78567317185202,1.8146239099858463,11.971049261866174,-44.69310784434718
volume_decay,IREN,2025-09-29,2025-11-21,39,-7.990424470406565,-1.8993245510034111,-6.091099919403154,-44.69310784434718
volume_decay,IREN,2025-10-13,2025-11-21,29,-34.11288006910467,-9.348574284369827,-24.76430578473484,-44.69310784434718
volume_decay,APLD,2024-07-01,2024-07-26,18,-31.692306811992943,-1.269346446862449,-30.422960365130493,-37.81512408618731
volume_decay,APLD,2024-09-20,2024-11-14,39,13.95349095098517,20.071596399979896,-6.118105448994726,-34.61117507820286
volume_decay,APLD,2024-10-04,2024-11-14,29,-7.919458937663104,13.244466220501486,-21.16392515816459,-34.61117507820286
volume_decay,APLD,2025-06-09,2025-06-27,13,-20.27649961984873,7.679957370236691,-27.95645699008542,-24.577577960308982
volume_decay,WULF,2023-12-19,2024-01-25,24,-23.232324935139314,3.3560226792835905,-26.5883476144229,-56.62251817704838
volume_decay,WULF,2024-01-04,2024-01-25,14,-30.593609990326087,4.738478516086802,-35.33208850641289,-40.182652577544275
volume_decay,WULF,2024-06-24,2024-07-31,26,-1.4217996626207485,0.5653399225546862,-1.9871395851754348,-39.655174991012586
volume_decay,WULF,2024-07-09,2024-07-31,16,-17.296229147262576,-3.1221017956725676,-14.174127351590007,-39.655174991012586
volume_decay,WULF,2024-11-07,2024-12-27,34,-32.643115906044606,4.7815051186571385,-37.42462102470174,-37.30158275341571
volume_decay,WULF,2025-08-28,2025-09-08,6,-2.5423705697709242,0.7873751266721855,-3.3297456964431094,-7.89200643665785
volume_decay,CIFR,2024-01-04,2024-01-22,11,-32.696899887072675,4.042345125747112,-36.73924501281978,-37.2315017058593
volume_decay,CIFR,2025-06-27,2025-08-05,26,17.605632856899156,11.79383620588436,5.811796651014796,-28.962539082267124
volume_decay,CIFR,2025-07-14,2025-08-05,16,-16.91542198070557,9.052937734774344,-25.968359715479917,-28.962539082267124
volume_decay,CIFR,2025-09-23,2025-11-20,42,2.897532241269496,-3.529271586496606,6.4268038277661015,-41.92634191359795
volume_decay,CIFR,2025-10-07,2025-11-20,32,-7.555552891322548,-7.32900766223554,-0.22654522908700792,-41.92634191359795
volume_decay,CIFR,2025-10-21,2025-11-20,22,-19.44675073281228,-10.410141300375813,-9.036609432436467,-41.92634191359795
volume_decay,CORZ,2024-06-11,2024-07-31,34,11.940298017200512,3.784155953544811,8.156142063655702,-21.19657762962044
volume_decay,CORZ,2024-06-26,2024-07-31,24,-2.0100483728542673,0.15641939463995347,-2.1664677674942205,-21.19657762962044
volume_decay,HUT,2024-06-28,2024-08-07,27,-25.750498436393997,-14.344510070959625,-11.405988365434371,-46.822742703503074
volume_decay,HUT,2024-07-15,2024-08-07,17,-44.3499994277954,-20.89422318318752,-23.455776244607883,-46.822742703503074
volume_decay,HUT,2024-11-08,2024-12-31,35,4.620887051064559,0.5556371406799234,4.065249910384636,-32.242063736098636
volume_decay,HUT,2024-11-22,2024-12-31,25,-20.949075189787447,-2.552188325695511,-18.396886864091936,-32.242063736098636
volume_decay,BTDR,2023-12-12,2024-01-23,27,3.36134945400941,10.040689271006205,-6.679339816996794,-55.01097248687983
volume_decay,BTDR,2023-12-27,2024-01-23,17,-55.01097248687983,-2.2734162045169617,-52.73755628236286,-55.01097248687983
volume_decay,BTDR,2024-07-02,2024-08-02,22,-36.64943810016899,-11.484677863570216,-25.16476023659878,-40.78099859989555
volume_decay,BTDR,2024-11-20,2025-01-30,46,52.81748992125088,2.963664969296949,49.85382495195393,-40.45977113132153
volume_decay,BTDR,2024-12-05,2025-01-30,36,7.008248328261679,-6.615692859648489,13.623941187910168,-40.45977113132153
volume_decay,BTDR,2024-12-24,2025-01-30,23,-22.877756841378783,-2.890637073135455,-19.98711976824333,-40.45977113132153
volume_decay,BTDR,2025-10-20,2025-11-25,26,-53.38286969668308,-3.7633820618324445,-49.619487634850636,-60.305045992688065
volume_decay,BTDR,2026-06-09,2026-07-14,23,-29.006319557696692,-5.049916464222716,-23.956403093473977,-33.78820787934895
signal_death,AVGO,2023-12-26,2023-12-27,1,-0.5053480623262385,1.7311830229748568,-2.2365310853010953,-0.5053480623262385
